Date,Open,High,Low,Close,Adj Close,Volume
2024-01-04,344.5,348.1499938964844,343.3999938964844,347.1199951171875,346.40814208984375,12099900
2024-01-05,346.989990234375,353.5,346.260009765625,351.95001220703125,351.228271484375,13920700
2024-01-08,354.70001220703125,358.9800109863281,352.04998779296875,358.6600036621094,357.92449951171875,13890200
2024-01-09,356.3999938964844,360.6400146484375,355.3599853515625,357.42999267578125,356.6969909667969,13463900
2024-01-10,360.1700134277344,372.94000244140625,359.0799865722656,370.4700012207031,369.71026611328125,22117200
2024-01-11,372.1300048828125,372.7799987792969,362.92999267578125,369.6700134277344,368.91192626953125,17205400
2024-01-12,370.1600036621094,377.05999755859375,369.5400085449219,374.489990234375,373.7220153808594,19295700
2024-01-16,373.6499938964844,375.6099853515625,367.2300109863281,367.4599914550781,366.7064208984375,15306900
2024-01-17,366.29998779296875,368.5400085449219,358.6099853515625,368.3699951171875,367.61456298828125,12724800
2024-01-18,371.489990234375,376.8500061035156,370.95001220703125,376.1300048828125,375.3586730957031,16354300
2024-01-19,379.0,384.3599853515625,377.9700012207031,383.45001220703125,382.6636657714844,21470100
2024-01-22,387.95001220703125,390.3500061035156,381.1600036621094,381.7799987792969,380.9971008300781,17680500
2024-01-23,384.6199951171875,388.3800048828125,382.0799865722656,385.20001220703125,384.41009521484375,15506100
2024-01-24,390.0,396.1499938964844,387.80999755859375,390.70001220703125,389.8988037109375,15698500
2024-01-25,390.1700134277344,395.489990234375,385.6600036621094,393.17999267578125,392.3736877441406,15091100
2024-01-26,394.3500061035156,396.7900085449219,391.5899963378906,394.1400146484375,393.33172607421875,13163700
2024-01-29,394.989990234375,402.92999267578125,393.1000061035156,401.0199890136719,400.1976013183594,18742400
2024-01-30,403.5899963378906,406.3599853515625,399.57000732421875,400.05999755859375,399.2395935058594,18614700
2024-01-31,389.0,398.0,387.1000061035156,390.1400146484375,389.3399353027344,20180800
2024-02-01,393.94000244140625,400.5,393.04998779296875,394.7799987792969,393.97039794921875,29727100
2024-02-02,459.6000061035156,485.9599914550781,453.010009765625,474.989990234375,474.0158996582031,84615500
2024-02-05,469.8800048828125,471.8999938964844,459.2200012207031,459.4100036621094,458.4678649902344,40832400
2024-02-06,464.0,467.1199951171875,453.0,454.7200012207031,453.7874755859375,21655200
2024-02-07,458.0,471.5199890136719,456.17999267578125,469.5899963378906,468.62701416015625,23066000
2024-02-08,468.32000732421875,470.5899963378906,465.0299987792969,470.0,469.0361633300781,18815100
2024-02-09,472.95001220703125,473.5899963378906,467.4700012207031,468.1099853515625,467.1500244140625,18413100
2024-02-12,468.19000244140625,479.1499938964844,466.5799865722656,468.8999938964844,467.93841552734375,19382000
2024-02-13,456.8699951171875,467.8900146484375,455.0899963378906,460.1199951171875,459.1764221191406,20916600
2024-02-14,467.92999267578125,474.1099853515625,466.0899963378906,473.2799987792969,472.3094482421875,16858400
2024-02-15,475.2799987792969,488.6199951171875,472.2200012207031,484.0299987792969,483.0373840332031,24212300
2024-02-16,478.1099853515625,478.9599914550781,469.2099914550781,473.32000732421875,472.3493347167969,23306500
2024-02-20,469.7200012207031,476.17999267578125,466.55999755859375,471.75,470.7825622558594,18015500
2024-02-21,466.5,469.0,461.7900085449219,468.0299987792969,467.5657653808594,12977100
2024-02-22,480.239990234375,489.989990234375,476.05999755859375,486.1300048828125,485.6478271484375,21625800
2024-02-23,488.04998779296875,494.3599853515625,482.3500061035156,484.0299987792969,483.5498962402344,18374300
2024-02-26,483.4700012207031,486.1400146484375,480.6000061035156,481.739990234375,481.2621765136719,12101400
2024-02-27,479.9800109863281,487.2699890136719,479.9200134277344,487.04998779296875,486.56689453125,10809600
2024-02-28,485.0,491.04998779296875,482.75,484.0199890136719,483.5398864746094,12715500
2024-02-29,488.44000244140625,491.70001220703125,482.6099853515625,490.1300048828125,489.64385986328125,17732000
2024-03-01,492.1099853515625,504.25,491.8500061035156,502.29998779296875,501.8017578125,16273600
2024-03-04,503.0,504.4200134277344,496.4200134277344,498.19000244140625,497.69586181640625,12324100
2024-03-05,495.0,495.5799865722656,487.8900146484375,490.2200012207031,489.7337646484375,15325300
2024-03-06,497.6300048828125,502.9700012207031,494.2900085449219,496.0899963378906,495.5979309082031,11757900
2024-03-07,503.2799987792969,519.8499755859375,501.3800048828125,512.1900024414062,511.6819763183594,18586400
2024-03-08,514.1900024414062,523.5700073242188,499.3500061035156,505.95001220703125,505.44818115234375,18575200
2024-03-11,497.010009765625,497.32000732421875,476.0,483.5899963378906,483.1103210449219,20428300
2024-03-12,493.260009765625,502.30999755859375,484.7300109863281,499.75,499.2543029785156,15448200
2024-03-13,495.3900146484375,500.9800109863281,491.0299987792969,495.57000732421875,495.0784606933594,12090700
2024-03-14,500.260009765625,501.3500061035156,488.1600036621094,491.8299865722656,491.3421630859375,12620000
2024-03-15,489.010009765625,491.8299865722656,481.29998779296875,484.1000061035156,483.6198425292969,29141700
2024-03-18,491.9100036621094,497.4200134277344,486.80999755859375,496.9800109863281,496.487060546875,11755300
2024-03-19,488.1700134277344,496.6300048828125,481.2799987792969,496.239990234375,495.7477722167969,10903100
2024-03-20,499.5,508.20001220703125,495.1700134277344,505.5199890136719,505.0185852050781,11711100
2024-03-21,514.7100219726562,515.0399780273438,506.010009765625,507.760009765625,507.2563781738281,9712500
2024-03-22,507.0,509.9700012207031,504.3399963378906,509.5799865722656,509.0745544433594,8117000
2024-03-25,505.7900085449219,507.2200012207031,500.239990234375,503.0199890136719,502.52105712890625,8380600
2024-03-26,505.1300048828125,510.0,495.2099914550781,495.8900146484375,495.3981628417969,11205400
2024-03-27,499.29998779296875,499.8900146484375,488.07000732421875,493.8599853515625,493.3701477050781,9989700
2024-03-28,492.8399963378906,492.8900146484375,485.1499938964844,485.5799865722656,485.0983581542969,15212800
2024-04-01,487.20001220703125,497.42999267578125,481.7799987792969,491.3500061035156,490.8626403808594,9247000
2024-04-02,485.1000061035156,497.5299987792969,484.6499938964844,497.3699951171875,496.8766784667969,11081000
2024-04-03,498.92999267578125,507.239990234375,498.75,506.739990234375,506.23736572265625,12099200
2024-04-04,516.4199829101562,530.0,510.5799865722656,510.9200134277344,510.4132385253906,26476300
2024-04-05,516.8599853515625,530.7000122070312,514.4099731445312,527.3400268554688,526.8169555664062,19242000
2024-04-08,529.280029296875,531.489990234375,518.8900146484375,519.25,518.7349853515625,13260600
2024-04-09,522.22998046875,525.8699951171875,506.739990234375,516.9000244140625,516.3873291015625,10881400
2024-04-10,509.2900085449219,522.5599975585938,505.79998779296875,519.8300170898438,519.3143920898438,11418500
2024-04-11,521.1099853515625,523.8599853515625,517.2899780273438,523.1599731445312,522.6410522460938,10369500
2024-04-12,517.75,520.1900024414062,509.3299865722656,511.8999938964844,511.3922424316406,11944900
2024-04-15,516.719970703125,518.530029296875,497.2799987792969,500.2300109863281,499.7338562011719,13512900
2024-04-16,498.1099853515625,504.7699890136719,497.1099853515625,499.760009765625,499.2643127441406,9847900
2024-04-17,503.1000061035156,503.1600036621094,487.1400146484375,494.1700134277344,493.67987060546875,12193700
2024-04-18,499.82000732421875,512.2100219726562,499.0400085449219,501.79998779296875,501.3022766113281,14808700
2024-04-19,502.79998779296875,502.79998779296875,475.7300109863281,481.07000732421875,480.59283447265625,25111000
2024-04-22,489.7200012207031,492.010009765625,473.3999938964844,481.7300109863281,481.252197265625,17271100
2024-04-23,491.25,498.760009765625,488.9700012207031,496.1000061035156,495.6079406738281,15079200
2024-04-24,508.05999755859375,510.0,484.5799865722656,493.5,493.010498046875,37772700
2024-04-25,421.3999938964844,445.7699890136719,414.5,441.3800048828125,440.94219970703125,82890700
2024-04-26,441.4599914550781,446.44000244140625,431.9599914550781,443.2900085449219,442.8503112792969,32691400
2024-04-29,439.55999755859375,439.760009765625,428.55999755859375,432.6199951171875,432.1908874511719,21502600
2024-04-30,431.04998779296875,439.6199951171875,429.7200012207031,430.1700134277344,429.74334716796875,18429500
2024-05-01,428.6000061035156,449.9599914550781,427.1099853515625,439.19000244140625,438.7543640136719,20344900
2024-05-02,438.8399963378906,443.9599914550781,432.2799987792969,441.67999267578125,441.2419128417969,15221300
2024-05-03,445.92999267578125,454.1700134277344,443.8500061035156,451.9599914550781,451.5116882324219,16489100
2024-05-06,455.5799865722656,466.1600036621094,453.3399963378906,465.67999267578125,465.21807861328125,15094600
2024-05-07,466.2900085449219,471.5299987792969,461.30999755859375,468.239990234375,467.7755432128906,13406800
2024-05-08,463.5,475.5799865722656,463.0,472.6000061035156,472.1312561035156,11683900
2024-05-09,470.0,476.0799865722656,467.6300048828125,475.4200134277344,474.9484558105469,9437700
2024-05-10,477.0899963378906,477.5,469.6000061035156,476.20001220703125,475.7276916503906,10750000
2024-05-13,472.75,473.3500061035156,462.8500061035156,468.010009765625,467.5458068847656,14668800
2024-05-14,463.3699951171875,472.5400085449219,460.0799865722656,471.8500061035156,471.3819885253906,10478600
2024-05-15,474.9800109863281,482.5,471.20001220703125,481.5400085449219,481.0623779296875,13100500
2024-05-16,475.0,477.69000244140625,472.75,473.2300109863281,472.7606201171875,16608200
2024-05-17,470.8299865722656,472.79998779296875,468.4200134277344,471.9100036621094,471.4419250488281,10807300
2024-05-20,469.95001220703125,473.20001220703125,467.0400085449219,468.8399963378906,468.3749694824219,11745100
2024-05-21,467.1199951171875,470.70001220703125,462.2699890136719,464.6300048828125,464.1691589355469,11742200
2024-05-22,467.8699951171875,473.7200012207031,465.6499938964844,467.7799987792969,467.3160095214844,10078600
2024-05-23,472.8800048828125,474.3599853515625,461.5400085449219,465.7799987792969,465.3179931640625,11747900
2024-05-24,467.6199951171875,479.8500061035156,466.29998779296875,478.2200012207031,477.74566650390625,12012300
2024-05-28,476.5799865722656,480.8599853515625,474.8399963378906,479.9200134277344,479.4440002441406,10175800
2024-05-29,474.6600036621094,479.8500061035156,473.70001220703125,474.3599853515625,473.88946533203125,9226200
2024-05-30,471.6700134277344,471.7300109863281,464.7099914550781,467.04998779296875,466.58673095703125,10735200
2024-05-31,465.79998779296875,469.1199951171875,454.4599914550781,466.8299865722656,466.366943359375,16919800
2024-06-03,470.8599853515625,479.6000061035156,468.239990234375,477.489990234375,477.0163879394531,11279400
2024-06-04,477.0,478.8900146484375,473.2300109863281,476.989990234375,476.5168762207031,7088700
2024-06-05,484.45001220703125,496.6499938964844,483.9100036621094,495.05999755859375,494.5689697265625,15690500
2024-06-06,492.9800109863281,502.82000732421875,490.8900146484375,493.760009765625,493.270263671875,10667300
2024-06-07,495.9100036621094,498.9100036621094,490.1700134277344,492.9599914550781,492.4710388183594,9380700
2024-06-10,493.8599853515625,502.6600036621094,493.4100036621094,502.6000061035156,502.10150146484375,11236900
2024-06-11,500.1600036621094,507.6000061035156,498.2699890136719,507.4700012207031,506.9666442871094,9673700
2024-06-12,513.989990234375,514.010009765625,504.4700012207031,508.8399963378906,508.3352966308594,11983200
2024-06-13,505.7099914550781,509.3599853515625,501.3599853515625,504.1000061035156,503.6000061035156,9954600
2024-06-14,502.6499938964844,507.1499938964844,500.75,504.1600036621094,504.1600036621094,10243300
2024-06-17,501.6700134277344,510.75,496.010009765625,506.6300048828125,506.6300048828125,11266600
2024-06-18,504.55999755859375,506.0,495.0199890136719,499.489990234375,499.489990234375,13060400
2024-06-20,502.0,503.6700134277344,496.7699890136719,501.70001220703125,501.70001220703125,11801200
2024-06-21,503.45001220703125,503.45001220703125,492.3900146484375,494.7799987792969,494.7799987792969,23130700
2024-06-24,499.20001220703125,507.79998779296875,494.2900085449219,498.9100036621094,498.9100036621094,13525300
2024-06-25,497.04998779296875,510.7099914550781,495.5,510.6000061035156,510.6000061035156,12109800
2024-06-26,506.6499938964844,513.8099975585938,504.67999267578125,513.1199951171875,513.1199951171875,8882300
2024-06-27,514.25,522.8800048828125,513.9000244140625,519.5599975585938,519.5599975585938,10121200
2024-06-28,517.1500244140625,521.8800048828125,503.8399963378906,504.2200012207031,504.2200012207031,15855100
2024-07-01,504.95001220703125,506.5799865722656,493.1700134277344,504.67999267578125,504.67999267578125,10328200
2024-07-02,500.760009765625,510.5,499.45001220703125,509.5,509.5,7739500
2024-07-03,506.3699951171875,511.2799987792969,506.0199890136719,509.9599914550781,509.9599914550781,6005600
2024-07-05,511.6000061035156,540.8699951171875,511.6000061035156,539.9099731445312,539.9099731445312,21354100
2024-07-08,542.3499755859375,542.8099975585938,526.6500244140625,529.3200073242188,529.3200073242188,14917500
2024-07-09,533.75,537.47998046875,528.1900024414062,530.0,530.0,8753200
2024-07-10,530.7899780273438,538.8800048828125,528.3599853515625,534.6900024414062,534.6900024414062,10983300
2024-07-11,530.8900146484375,535.4600219726562,508.3699951171875,512.7000122070312,512.7000122070312,16458300
2024-07-12,497.760009765625,508.0899963378906,494.2300109863281,498.8699951171875,498.8699951171875,19750500
2024-07-15,498.6300048828125,506.67999267578125,493.3699951171875,496.1600036621094,496.1600036621094,12539200
2024-07-16,501.5,503.95001220703125,485.7900085449219,489.7900085449219,489.7900085449219,14075800
2024-07-17,479.1700134277344,479.1700134277344,459.1199951171875,461.989990234375,461.989990234375,28076600
2024-07-18,475.0,479.239990234375,464.5400085449219,475.8500061035156,475.8500061035156,19267200
2024-07-19,476.05999755859375,486.7099914550781,475.7099914550781,476.7900085449219,476.7900085449219,15149400
2024-07-22,486.5799865722656,492.05999755859375,483.8999938964844,487.3999938964844,487.3999938964844,12023100
2024-07-23,489.8399963378906,495.2200012207031,487.7200012207031,488.69000244140625,488.69000244140625,9455500
2024-07-24,472.30999755859375,476.29998779296875,460.5799865722656,461.2699890136719,461.2699890136719,17649700
2024-07-25,463.260009765625,463.54998779296875,442.6499938964844,453.4100036621094,453.4100036621094,18240500
2024-07-26,464.20001220703125,469.7699890136719,459.4200134277344,465.70001220703125,465.70001220703125,14222400
2024-07-29,469.8800048828125,473.9599914550781,465.0199890136719,465.7099914550781,465.7099914550781,11339600
2024-07-30,467.0,472.7300109863281,456.70001220703125,463.19000244140625,463.19000244140625,11390400
2024-07-31,471.0199890136719,476.5,466.75,474.8299865722656,474.8299865722656,24285800
2024-08-01,521.0,527.1699829101562,492.1000061035156,497.739990234375,497.739990234375,43083100
2024-08-02,489.0,501.1499938964844,476.1499938964844,488.1400146484375,488.1400146484375,24044700
2024-08-05,451.3500061035156,483.4800109863281,450.79998779296875,475.7300109863281,475.7300109863281,21396200
2024-08-06,479.0,502.55999755859375,478.6499938964844,494.0899963378906,494.0899963378906,20955000
2024-08-07,503.1300048828125,510.1499938964844,486.8599853515625,488.9200134277344,488.9200134277344,20105300
2024-08-08,497.5,509.9599914550781,494.7200012207031,509.6300048828125,509.6300048828125,16156800
2024-08-09,507.7099914550781,518.3400268554688,505.70001220703125,517.77001953125,517.77001953125,13696600
2024-08-12,516.8599853515625,518.02001953125,509.1000061035156,515.9500122070312,515.9500122070312,9767400
2024-08-13,520.010009765625,531.5,518.1500244140625,528.5399780273438,528.5399780273438,13743800
2024-08-14,528.0599975585938,534.0,523.1300048828125,526.760009765625,526.760009765625,11444200
2024-08-15,531.7899780273438,539.77001953125,526.7000122070312,537.3300170898438,537.3300170898438,13482100
2024-08-16,531.9000244140625,533.6599731445312,524.6599731445312,527.4199829101562,527.4199829101562,14776700
2024-08-19,526.8699951171875,531.6599731445312,522.760009765625,529.280029296875,529.280029296875,9879700
2024-08-20,528.3499755859375,531.0900268554688,525.8800048828125,526.72998046875,526.72998046875,7944400
2024-08-21,527.1500244140625,539.4000244140625,526.9299926757812,535.1599731445312,535.1599731445312,13423300
2024-08-22,537.0,544.22998046875,528.5900268554688,531.9299926757812,531.9299926757812,15708300
2024-08-23,536.9199829101562,539.8699951171875,525.0599975585938,528.0,528.0,11323900
2024-08-26,527.5999755859375,528.0,514.9500122070312,521.1199951171875,521.1199951171875,9584000
2024-08-27,518.97998046875,524.010009765625,515.3099975585938,519.0999755859375,519.0999755859375,6282700
2024-08-28,517.6699829101562,521.0900268554688,512.4500122070312,516.780029296875,516.780029296875,9106100
2024-08-29,519.0499877929688,527.2000122070312,515.6799926757812,518.219970703125,518.219970703125,8317400
2024-08-30,521.3499755859375,523.5399780273438,515.2000122070312,521.3099975585938,521.3099975585938,9157500
